filename	bbid	bbclass	word	bbCoord_x0	bbCoord_y0	bbCoord_x1	bbCoord_y1	bbid	
2003ABE.pdf-5.png	word_1_403	ocrx_word	0.0	906	1356	959	1375	word_1_403	
2003ABE.pdf-5.png	word_1_404	ocrx_word	T	1073	1356	1091	1363	word_1_404	
2003ABE.pdf-5.png	word_1_405	ocrx_word	T	1223	1356	1241	1375	word_1_405	
2003ABE.pdf-5.png	word_1_406	ocrx_word	18.1	1335	1356	1409	1375	word_1_406	
2003ABE.pdf-5.png	word_1_407	ocrx_word	5.5	1505	1356	1559	1375	word_1_407	
2003ABE.pdf-5.png	word_1_408	ocrx_word	T	1673	1356	1691	1363	word_1_408	
2003ABE.pdf-5.png	word_1_409	ocrx_word	0.0	1806	1356	1859	1375	word_1_409	
2003ABE.pdf-5.png	word_1_410	ocrx_word	0.0	1956	1356	2009	1375	word_1_410	
2003ABE.pdf-5.png	word_1_411	ocrx_word	0.0	2106	1356	2159	1375	word_1_411	
2003ABE.pdf-5.png	word_1_412	ocrx_word	23.6	2234	1356	2308	1375	word_1_412	
2003ABE.pdf-5.png	word_1_413	ocrx_word	2000—01	234	1389	369	1408	word_1_413	
2003ABE.pdf-5.png	word_1_414	ocrx_word	0.0	456	1389	509	1408	word_1_414	
2003ABE.pdf-5.png	word_1_415	ocrx_word	0.0	606	1389	659	1408	word_1_415	
2003ABE.pdf-5.png	word_1_416	ocrx_word	0.0	756	1389	809	1408	word_1_416	
2003ABE.pdf-5.png	word_1_417	ocrx_word	0	906	1389	919	1408	word_1_417	
2003ABE.pdf-5.png	word_1_418	ocrx_word	0	946	1389	959	1408	word_1_418	
2003ABE.pdf-5.png	word_1_419	ocrx_word	T	1073	1389	1091	1396	word_1_419	
2003ABE.pdf-5.png	word_1_420	ocrx_word	10.8	1185	1389	1258	1408	word_1_420	
2003ABE.pdf-5.png	word_1_421	ocrx_word	10.8	1335	1389	1408	1408	word_1_421	
2003ABE.pdf-5.png	word_1_422	ocrx_word	20.1	1484	1389	1559	1408	word_1_422	
2003ABE.pdf-5.png	word_1_423	ocrx_word	5.5	1655	1389	1709	1408	word_1_423	
2003ABE.pdf-5.png	word_1_424	ocrx_word	T	1823	1389	1841	1396	word_1_424	
2003ABE.pdf-5.png	word_1_425	ocrx_word	0.0	1956	1389	2009	1408	word_1_425	
2003ABE.pdf-5.png	word_1_426	ocrx_word	0.0	2106	1389	2159	1408	word_1_426	
2003ABE.pdf-5.png	word_1_427	ocrx_word	47.2	2234	1389	2308	1408	word_1_427	
2003ABE.pdf-5.png	word_1_428	ocrx_word	2001—02	234	1422	368	1441	word_1_428	
2003ABE.pdf-5.png	word_1_429	ocrx_word	0.0	456	1422	509	1441	word_1_429	
2003ABE.pdf-5.png	word_1_430	ocrx_word	0.0	606	1422	659	1441	word_1_430	
2003ABE.pdf-5.png	word_1_431	ocrx_word	0.0	756	1422	809	1441	word_1_431	
2003ABE.pdf-5.png	word_1_432	ocrx_word	0	906	1422	919	1441	word_1_432	
2003ABE.pdf-5.png	word_1_433	ocrx_word	0	946	1422	959	1441	word_1_433	
2003ABE.pdf-5.png	word_1_434	ocrx_word	0.0	1056	1422	1109	1441	word_1_434	
2003ABE.pdf-5.png	word_1_435	ocrx_word	0.0	1206	1422	1259	1441	word_1_435	
2003ABE.pdf-5.png	word_1_436	ocrx_word	9.0	1355	1422	1409	1441	word_1_436	
2003ABE.pdf-5.png	word_1_437	ocrx_word	0.7	1506	1422	1559	1441	word_1_437	
2003ABE.pdf-5.png	word_1_438	ocrx_word	0.0	1956	1422	2009	1441	word_1_438	
2003ABE.pdf-5.png	word_1_439	ocrx_word	0.0	2106	1422	2159	1441	word_1_439	
2003ABE.pdf-5.png	word_1_440	ocrx_word	9.7	2255	1422	2309	1441	word_1_440	
2003ABE.pdf-5.png	word_1_441	ocrx_word	2002—03	234	1455	368	1474	word_1_441	
2003ABE.pdf-5.png	word_1_442	ocrx_word	0.0	456	1455	509	1474	word_1_442	
2003ABE.pdf-5.png	word_1_443	ocrx_word	0.0	606	1455	659	1474	word_1_443	
2003ABE.pdf-5.png	word_1_444	ocrx_word	0.0	756	1455	809	1474	word_1_444	
2003ABE.pdf-5.png	word_1_445	ocrx_word	T	923	1455	941	1462	word_1_445	
2003ABE.pdf-5.png	word_1_446	ocrx_word	1.2	1055	1455	1108	1474	word_1_446	
2003ABE.pdf-5.png	word_1_447	ocrx_word	15.2	1185	1455	1258	1474	word_1_447	
2003ABE.pdf-5.png	word_1_448	ocrx_word	4.7	1354	1455	1409	1474	word_1_448	
2003ABE.pdf-5.png	word_1_449	ocrx_word	27.5	1484	1455	1559	1474	word_1_449	
2003ABE.pdf-5.png	word_1_450	ocrx_word	1.8	1655	1455	1708	1474	word_1_450	
2003ABE.pdf-5.png	word_1_451	ocrx_word	4.0	1804	1455	1859	1474	word_1_451	
2003ABE.pdf-5.png	word_1_452	ocrx_word	0.0	1956	1455	2009	1474	word_1_452	
2003ABE.pdf-5.png	word_1_453	ocrx_word	0.0	2106	1455	2159	1474	word_1_453	
2003ABE.pdf-5.png	word_1_454	ocrx_word	54.4	2235	1455	2309	1474	word_1_454	
2003ABE.pdf-5.png	word_1_455	ocrx_word	2003—	234	1488	327	1507	word_1_455	
2003ABE.pdf-5.png	word_1_456	ocrx_word	0.0	456	1488	509	1507	word_1_456	
2003ABE.pdf-5.png	word_1_457	ocrx_word	0.0	606	1488	659	1507	word_1_457	
2003ABE.pdf-5.png	word_1_458	ocrx_word	0.0	756	1488	809	1507	word_1_458	
2003ABE.pdf-5.png	word_1_459	ocrx_word	12.0	1185	1488	1259	1507	word_1_459	
2003ABE.pdf-5.png	word_1_460	ocrx_word	POR:	234	1555	309	1574	word_1_460	
2003ABE.pdf-5.png	word_1_461	ocrx_word	57	235	1588	269	1607	word_1_461	
2003ABE.pdf-5.png	word_1_462	ocrx_word	YRS	313	1588	370	1607	word_1_462	
2003ABE.pdf-5.png	word_1_463	ocrx_word	0.0	456	1588	509	1607	word_1_463	
2003ABE.pdf-5.png	word_1_464	ocrx_word	0.0	606	1588	659	1607	word_1_464	
2003ABE.pdf-5.png	word_1_465	ocrx_word	0.0	756	1588	809	1607	word_1_465	
2003ABE.pdf-5.png	word_1_466	ocrx_word	0.0	906	1588	959	1607	word_1_466	
2003ABE.pdf-5.png	word_1_467	ocrx_word	1.3	1055	1588	1108	1607	word_1_467	
2003ABE.pdf-5.png	word_1_468	ocrx_word	6.5	1205	1588	1259	1607	word_1_468	
2003ABE.pdf-5.png	word_1_469	ocrx_word	9.0	1355	1588	1409	1607	word_1_469	
2003ABE.pdf-5.png	word_1_470	ocrx_word	9.3	1505	1588	1558	1607	word_1_470	
2003ABE.pdf-5.png	word_1_471	ocrx_word	5.5	1655	1588	1709	1607	word_1_471	
2003ABE.pdf-5.png	word_1_472	ocrx_word	0.7	1806	1588	1859	1607	word_1_472	
2003ABE.pdf-5.png	word_1_473	ocrx_word	T	1973	1588	1991	1607	word_1_473	
2003ABE.pdf-5.png	word_1_474	ocrx_word	0.0	2106	1588	2159	1607	word_1_474	
2003ABE.pdf-5.png	word_1_475	ocrx_word	32.3	2234	1588	2308	1607	word_1_475	
2003ABE.pdf-5.png	word_1_476	ocrx_word	WBAN	2032	1654	2112	1673	word_1_476	
2003ABE.pdf-5.png	word_1_477	ocrx_word	14737	2175	1654	2269	1673	word_1_477	
2003ABE.pdf-5.png	word_1_478	ocrx_word	REFERENCE	278	1703	500	1728	word_1_478	
2003ABE.pdf-5.png	word_1_479	ocrx_word	NOTES:	527	1702	668	1728	word_1_479	
2003ABE.pdf-5.png	word_1_480	ocrx_word	 	219	1739	2361	1741	word_1_480	
2003ABE.pdf-5.png	word_1_481	ocrx_word	 	219	1739	221	3041	word_1_481	
2003ABE.pdf-5.png	word_1_482	ocrx_word	PAGE	269	1765	335	1782	word_1_482	
2003ABE.pdf-5.png	word_1_483	ocrx_word	1:	355	1765	380	1782	word_1_483	
2003ABE.pdf-5.png	word_1_484	ocrx_word	THE	283	1797	332	1814	word_1_484	
2003ABE.pdf-5.png	word_1_485	ocrx_word	TEMPERATURE	351	1797	536	1814	word_1_485	
2003ABE.pdf-5.png	word_1_486	ocrx_word	GRAPH	555	1797	639	1814	word_1_486	
2003ABE.pdf-5.png	word_1_487	ocrx_word	SHOWS	658	1797	739	1814	word_1_487	
2003ABE.pdf-5.png	word_1_488	ocrx_word	NORMAL	758	1797	860	1814	word_1_488	
2003ABE.pdf-5.png	word_1_489	ocrx_word	MAXIMUM	877	1797	996	1814	word_1_489	
2003ABE.pdf-5.png	word_1_490	ocrx_word	AND	1013	1797	1064	1814	word_1_490	
2003ABE.pdf-5.png	word_1_491	ocrx_word	NORMAL	1081	1797	1183	1814	word_1_491	
2003ABE.pdf-5.png	word_1_492	ocrx_word	MINIMUM	312	1828	431	1845	word_1_492	
2003ABE.pdf-5.png	word_1_493	ocrx_word	DAILY	449	1828	533	1845	word_1_493	
2003ABE.pdf-5.png	word_1_494	ocrx_word	TEMPERATURES	551	1828	752	1845	word_1_494	
2003ABE.pdf-5.png	word_1_495	ocrx_word	(SOLID	779	1826	873	1848	word_1_495	
2003ABE.pdf-5.png	word_1_496	ocrx_word	CURVES)	892	1826	1002	1848	word_1_496	
2003ABE.pdf-5.png	word_1_497	ocrx_word	AND	1026	1828	1077	1845	word_1_497	
2003ABE.pdf-5.png	word_1_498	ocrx_word	THE	1095	1828	1144	1845	word_1_498	
2003ABE.pdf-5.png	word_1_499	ocrx_word	ACTUAL	311	1860	413	1877	word_1_499	
2003ABE.pdf-5.png	word_1_500	ocrx_word	DAILY	432	1860	516	1877	word_1_500	
2003ABE.pdf-5.png	word_1_501	ocrx_word	HIGH	533	1860	601	1877	word_1_501	
2003ABE.pdf-5.png	word_1_502	ocrx_word	AND	617	1860	668	1877	word_1_502	
2003ABE.pdf-5.png	word_1_503	ocrx_word	LOW	687	1860	737	1877	word_1_503	
2003ABE.pdf-5.png	word_1_504	ocrx_word	TEMPERATURES	755	1860	957	1877	word_1_504	
2003ABE.pdf-5.png	word_1_505	ocrx_word	(VERTICAL	983	1858	1128	1880	word_1_505	
2003ABE.pdf-5.png	word_1_506	ocrx_word	BARS).	1146	1858	1241	1880	word_1_506	
2003ABE.pdf-5.png	word_1_507	ocrx_word	PAGE	254	1923	319	1940	word_1_507	
2003ABE.pdf-5.png	word_1_508	ocrx_word	2	339	1923	351	1940	word_1_508	
2003ABE.pdf-5.png	word_1_509	ocrx_word	AND	370	1923	421	1940	word_1_509	
2003ABE.pdf-5.png	word_1_510	ocrx_word	3:	441	1923	467	1940	word_1_510	
2003ABE.pdf-5.png	word_1_511	ocrx_word	H/C	282	1950	333	1975	word_1_511	
2003ABE.pdf-5.png	word_1_512	ocrx_word	INDICATES	353	1954	501	1971	word_1_512	
2003ABE.pdf-5.png	word_1_513	ocrx_word	HEATING	520	1954	639	1971	word_1_513	
2003ABE.pdf-5.png	word_1_514	ocrx_word	AND	655	1954	706	1971	word_1_514	
2003ABE.pdf-5.png	word_1_515	ocrx_word	COOLING	726	1954	844	1971	word_1_515	
2003ABE.pdf-5.png	word_1_516	ocrx_word	DEGREE	861	1954	961	1971	word_1_516	
2003ABE.pdf-5.png	word_1_517	ocrx_word	DAYS.	980	1954	1058	1971	word_1_517	
2003ABE.pdf-5.png	word_1_518	ocrx_word	RH	283	1986	316	2003	word_1_518	
2003ABE.pdf-5.png	word_1_519	ocrx_word	INDICATES	336	1986	484	2003	word_1_519	
2003ABE.pdf-5.png	word_1_520	ocrx_word	RELATIVE	504	1986	638	2003	word_1_520	
2003ABE.pdf-5.png	word_1_521	ocrx_word	HUMIDITY	656	1986	792	2003	word_1_521	
2003ABE.pdf-5.png	word_1_522	ocrx_word	W/O	282	2013	333	2038	word_1_522	
2003ABE.pdf-5.png	word_1_523	ocrx_word	INDICATES	353	2017	501	2034	word_1_523	
2003ABE.pdf-5.png	word_1_524	ocrx_word	WEATHER	520	2017	639	2034	word_1_524	
2003ABE.pdf-5.png	word_1_525	ocrx_word	AND	655	2017	706	2034	word_1_525	
2003ABE.pdf-5.png	word_1_526	ocrx_word	OBSTRUCTIONS	725	2017	927	2034	word_1_526	
2003ABE.pdf-5.png	word_1_527	ocrx_word	S	284	2049	297	2066	word_1_527	
2003ABE.pdf-5.png	word_1_528	ocrx_word	INDICATES	319	2049	467	2066	word_1_528	
2003ABE.pdf-5.png	word_1_529	ocrx_word	SUNSHINE.	488	2049	633	2066	word_1_529	
2003ABE.pdf-5.png	word_1_530	ocrx_word	PR	284	2081	316	2098	word_1_530	
2003ABE.pdf-5.png	word_1_531	ocrx_word	INDICATES	336	2081	484	2098	word_1_531	
2003ABE.pdf-5.png	word_1_532	ocrx_word	PRESSURE.	505	2081	650	2098	word_1_532	
2003ABE.pdf-5.png	word_1_533	ocrx_word	CLOUDINESS	284	2112	450	2129	word_1_533	
2003ABE.pdf-5.png	word_1_534	ocrx_word	ON	470	2112	503	2129	word_1_534	
2003ABE.pdf-5.png	word_1_535	ocrx_word	PAGE	522	2112	587	2129	word_1_535	
2003ABE.pdf-5.png	word_1_536	ocrx_word	3	607	2112	619	2129	word_1_536	
2003ABE.pdf-5.png	word_1_537	ocrx_word	IS	642	2112	671	2129	word_1_537	
2003ABE.pdf-5.png	word_1_538	ocrx_word	THE	691	2112	740	2129	word_1_538	
2003ABE.pdf-5.png	word_1_539	ocrx_word	SUM	760	2112	809	2129	word_1_539	
2003ABE.pdf-5.png	word_1_540	ocrx_word	OF	827	2112	860	2129	word_1_540	
2003ABE.pdf-5.png	word_1_541	ocrx_word	THE	878	2112	927	2129	word_1_541	
2003ABE.pdf-5.png	word_1_542	ocrx_word	CEILOMETER	947	2112	1116	2129	word_1_542	
2003ABE.pdf-5.png	word_1_543	ocrx_word	AND	1132	2112	1183	2129	word_1_543	
2003ABE.pdf-5.png	word_1_544	ocrx_word	SATELLITE	314	2144	464	2161	word_1_544	
2003ABE.pdf-5.png	word_1_545	ocrx_word	DATA	483	2144	551	2161	word_1_545	
2003ABE.pdf-5.png	word_1_546	ocrx_word	NOT	567	2144	618	2161	word_1_546	
2003ABE.pdf-5.png	word_1_547	ocrx_word	TO	636	2144	669	2161	word_1_547	
2003ABE.pdf-5.png	word_1_548	ocrx_word	EXCEED	687	2144	787	2161	word_1_548	
2003ABE.pdf-5.png	word_1_549	ocrx_word	EIGHT	806	2144	890	2161	word_1_549	
2003ABE.pdf-5.png	word_1_550	ocrx_word	EIGHTHS(OKTAS).	908	2142	1156	2164	word_1_550	
2003ABE.pdf-5.png	word_1_551	ocrx_word	GENERAL:	253	2207	385	2224	word_1_551	
2003ABE.pdf-5.png	word_1_552	ocrx_word	T	283	2238	299	2255	word_1_552	
2003ABE.pdf-5.png	word_1_553	ocrx_word	INDICATES	319	2238	467	2255	word_1_553	
2003ABE.pdf-5.png	word_1_554	ocrx_word	TRACE	487	2238	570	2255	word_1_554	
2003ABE.pdf-5.png	word_1_555	ocrx_word	PRECIPITATION,	590	2238	819	2259	word_1_555	
2003ABE.pdf-5.png	word_1_556	ocrx_word	AN	843	2238	878	2255	word_1_556	
2003ABE.pdf-5.png	word_1_557	ocrx_word	AMOUNT	894	2238	996	2255	word_1_557	
2003ABE.pdf-5.png	word_1_558	ocrx_word	GREATER	1014	2238	1133	2255	word_1_558	
2003ABE.pdf-5.png	word_1_559	ocrx_word	“WEN	313	2270	380	2287	word_1_559	
2003ABE.pdf-5.png	word_1_560	ocrx_word	ZERO	399	2270	465	2287	word_1_560	
2003ABE.pdf-5.png	word_1_561	ocrx_word	BUT	483	2270	533	2287	word_1_561	
2003ABE.pdf-5.png	word_1_562	ocrx_word	LESS	551	2270	616	2287	word_1_562	
2003ABE.pdf-5.png	word_1_563	ocrx_word	THAN	636	2270	703	2287	word_1_563	
2003ABE.pdf-5.png	word_1_564	ocrx_word	THE	721	2270	770	2287	word_1_564	
2003ABE.pdf-5.png	word_1_565	ocrx_word	LOWEST	789	2270	890	2287	word_1_565	
2003ABE.pdf-5.png	word_1_566	ocrx_word	REPORTABLE	908	2270	1076	2287	word_1_566	
2003ABE.pdf-5.png	word_1_567	ocrx_word	VALUE.	1094	2270	1190	2287	word_1_567	
2003ABE.pdf-5.png	word_1_568	ocrx_word	NA	284	2305	297	2318	word_1_568	
2003ABE.pdf-5.png	word_1_569	ocrx_word	INDICATES	319	2301	467	2318	word_1_569	
2003ABE.pdf-5.png	word_1_570	ocrx_word	THE	487	2301	536	2318	word_1_570	
2003ABE.pdf-5.png	word_1_571	ocrx_word	VALUE	554	2301	638	2318	word_1_571	
2003ABE.pdf-5.png	word_1_572	ocrx_word	ALSO	655	2301	724	2318	word_1_572	
2003ABE.pdf-5.png	word_1_573	ocrx_word	OCCURS	742	2301	842	2318	word_1_573	
2003ABE.pdf-5.png	word_1_574	ocrx_word	ON	861	2301	895	2318	word_1_574	
2003ABE.pdf-5.png	word_1_575	ocrx_word	EARLIER	912	2301	1031	2318	word_1_575	
2003ABE.pdf-5.png	word_1_576	ocrx_word	DATES.	1048	2301	1143	2318	word_1_576	
2003ABE.pdf-5.png	word_1_577	ocrx_word	BLANK	283	2333	368	2350	word_1_577	
2003ABE.pdf-5.png	word_1_578	ocrx_word	ENTRIES	385	2333	501	2350	word_1_578	
2003ABE.pdf-5.png	word_1_579	ocrx_word	DENOTE	521	2333	621	2350	word_1_579	
2003ABE.pdf-5.png	word_1_580	ocrx_word	MISSING	639	2333	758	2350	word_1_580	
2003ABE.pdf-5.png	word_1_581	ocrx_word	OR	776	2333	810	2350	word_1_581	
2003ABE.pdf-5.png	word_1_582	ocrx_word	UNREPORTED	826	2333	996	2350	word_1_582	
2003ABE.pdf-5.png	word_1_583	ocrx_word	DATA.	1014	2333	1092	2350	word_1_583	
2003ABE.pdf-5.png	word_1_584	ocrx_word	NOQMALS	282	2364	399	2381	word_1_584	
2003ABE.pdf-5.png	word_1_585	ocrx_word	ARE	417	2364	468	2381	word_1_585	
2003ABE.pdf-5.png	word_1_586	ocrx_word	30—YEAR	488	2364	605	2381	word_1_586	
2003ABE.pdf-5.png	word_1_587	ocrx_word	AVERAGES	621	2364	756	2381	word_1_587	
2003ABE.pdf-5.png	word_1_588	ocrx_word	(1971	783	2362	858	2384	word_1_588	
2003ABE.pdf-5.png	word_1_589	ocrx_word	—	881	2373	891	2375	word_1_589	
2003ABE.pdf-5.png	word_1_590	ocrx_word	2000).	913	2362	1007	2384	word_1_590	
2003ABE.pdf-5.png	word_1_591	ocrx_word	A505	281	2396	348	2413	word_1_591	
2003ABE.pdf-5.png	word_1_592	ocrx_word	INDICATES	370	2396	518	2413	word_1_592	
2003ABE.pdf-5.png	word_1_593	ocrx_word	AUTOMATED	536	2396	689	2413	word_1_593	
2003ABE.pdf-5.png	word_1_594	ocrx_word	SURFACE	709	2396	825	2413	word_1_594	
2003ABE.pdf-5.png	word_1_595	ocrx_word	OBSERVING	844	2396	997	2413	word_1_595	
2003ABE.pdf-5.png	word_1_596	ocrx_word	SYSTEM.	1015	2396	1126	2413	word_1_596	
2003ABE.pdf-5.png	word_1_597	ocrx_word	PM	284	2428	316	2445	word_1_597	
2003ABE.pdf-5.png	word_1_598	ocrx_word	INDICATES	336	2428	484	2445	word_1_598	
2003ABE.pdf-5.png	word_1_599	ocrx_word	THE	504	2428	553	2445	word_1_599	
2003ABE.pdf-5.png	word_1_600	ocrx_word	LAST	572	2428	639	2445	word_1_600	
2003ABE.pdf-5.png	word_1_601	ocrx_word	DAY	657	2428	707	2445	word_1_601	
2003ABE.pdf-5.png	word_1_602	ocrx_word	OF	725	2428	757	2445	word_1_602	
2003ABE.pdf-5.png	word_1_603	ocrx_word	THE	776	2428	825	2445	word_1_603	
2003ABE.pdf-5.png	word_1_604	ocrx_word	PREVIOUS	845	2428	978	2445	word_1_604	
2003ABE.pdf-5.png	word_1_605	ocrx_word	MONTH.	996	2428	1092	2445	word_1_605	
2003ABE.pdf-5.png	word_1_606	ocrx_word	PO?	284	2459	333	2476	word_1_606	
2003ABE.pdf-5.png	word_1_607	ocrx_word	(PERIOD	358	2457	468	2479	word_1_607	
2003ABE.pdf-5.png	word_1_608	ocrx_word	OF	487	2459	519	2476	word_1_608	
2003ABE.pdf-5.png	word_1_609	ocrx_word	RECORD)	538	2457	648	2479	word_1_609	
2003ABE.pdf-5.png	word_1_610	ocrx_word	BEGINS	674	2459	773	2476	word_1_610	
2003ABE.pdf-5.png	word_1_611	ocrx_word	WITH	793	2459	860	2476	word_1_611	
2003ABE.pdf-5.png	word_1_612	ocrx_word	THE	878	2459	927	2476	word_1_612	
2003ABE.pdf-5.png	word_1_613	ocrx_word	JANUARY	947	2459	1064	2476	word_1_613	
2003ABE.pdf-5.png	word_1_614	ocrx_word	DATA	1082	2459	1150	2476	word_1_614	
2003ABE.pdf-5.png	word_1_615	ocrx_word	MONTH	312	2491	397	2508	word_1_615	
2003ABE.pdf-5.png	word_1_616	ocrx_word	AND	413	2491	464	2508	word_1_616	
2003ABE.pdf-5.png	word_1_617	ocrx_word	IS	485	2491	514	2508	word_1_617	
2003ABE.pdf-5.png	word_1_618	ocrx_word	THE	534	2491	583	2508	word_1_618	
2003ABE.pdf-5.png	word_1_619	ocrx_word	NUMBER	601	2491	703	2508	word_1_619	
2003ABE.pdf-5.png	word_1_620	ocrx_word	OF	721	2491	753	2508	word_1_620	
2003ABE.pdf-5.png	word_1_621	ocrx_word	YEARS	772	2491	855	2508	word_1_621	
2003ABE.pdf-5.png	word_1_622	ocrx_word	USED	873	2491	941	2508	word_1_622	
2003ABE.pdf-5.png	word_1_623	ocrx_word	TO	959	2491	992	2508	word_1_623	
2003ABE.pdf-5.png	word_1_624	ocrx_word	COMPUTE	1011	2491	1127	2508	word_1_624	
2003ABE.pdf-5.png	word_1_625	ocrx_word	THE	313	2522	362	2539	word_1_625	
2003ABE.pdf-5.png	word_1_626	ocrx_word	MEAN.	380	2522	459	2539	word_1_626	
2003ABE.pdf-5.png	word_1_627	ocrx_word	INDIVIDUAL	502	2522	668	2539	word_1_627	
2003ABE.pdf-5.png	word_1_628	ocrx_word	MONTHS	686	2522	786	2539	word_1_628	
2003ABE.pdf-5.png	word_1_629	ocrx_word	WITHIN	805	2522	908	2539	word_1_629	
2003ABE.pdf-5.png	word_1_630	ocrx_word	THE	925	2522	974	2539	word_1_630	
2003ABE.pdf-5.png	word_1_631	ocrx_word	POR	994	2522	1044	2539	word_1_631	
2003ABE.pdf-5.png	word_1_632	ocrx_word	MAY	1060	2522	1111	2539	word_1_632	
2003ABE.pdf-5.png	word_1_633	ocrx_word	BE	313	2554	345	2571	word_1_633	
2003ABE.pdf-5.png	word_1_634	ocrx_word	MISSING.	363	2554	493	2571	word_1_634	
2003ABE.pdf-5.png	word_1_635	ocrx_word	WHEN	282	2585	350	2602	word_1_635	
2003ABE.pdf-5.png	word_1_636	ocrx_word	THE	368	2585	417	2602	word_1_636	
2003ABE.pdf-5.png	word_1_637	ocrx_word	POR	437	2585	486	2602	word_1_637	
2003ABE.pdf-5.png	word_1_638	ocrx_word	FOR	505	2585	554	2602	word_1_638	
2003ABE.pdf-5.png	word_1_639	ocrx_word	A	570	2585	589	2602	word_1_639	
2003ABE.pdf-5.png	word_1_640	ocrx_word	NORMAL	605	2585	706	2602	word_1_640	
2003ABE.pdf-5.png	word_1_641	ocrx_word	IS	727	2585	756	2602	word_1_641	
2003ABE.pdf-5.png	word_1_642	ocrx_word	LESS	776	2585	842	2602	word_1_642	
2003ABE.pdf-5.png	word_1_643	ocrx_word	THAN	861	2585	929	2602	word_1_643	
2003ABE.pdf-5.png	word_1_644	ocrx_word	30	947	2585	977	2602	word_1_644	
2003ABE.pdf-5.png	word_1_645	ocrx_word	YEARS,	997	2585	1091	2606	word_1_645	
2003ABE.pdf-5.png	word_1_646	ocrx_word	THE	313	2617	362	2634	word_1_646	
2003ABE.pdf-5.png	word_1_647	ocrx_word	NORMAL	380	2617	481	2634	word_1_647	
2003ABE.pdf-5.png	word_1_648	ocrx_word	IS	502	2617	531	2634	word_1_648	
2003ABE.pdf-5.png	word_1_649	ocrx_word	PROVISIONAL	552	2617	736	2634	word_1_649	
2003ABE.pdf-5.png	word_1_650	ocrx_word	AND	753	2617	804	2634	word_1_650	
2003ABE.pdf-5.png	word_1_651	ocrx_word	IS	825	2617	855	2634	word_1_651	
2003ABE.pdf-5.png	word_1_652	ocrx_word	BASED	874	2617	958	2634	word_1_652	
2003ABE.pdf-5.png	word_1_653	ocrx_word	ON	976	2617	1010	2634	word_1_653	
2003ABE.pdf-5.png	word_1_654	ocrx_word	THE	1027	2617	1076	2634	word_1_654	
2003ABE.pdf-5.png	word_1_655	ocrx_word	NUMBER	1094	2617	1197	2634	word_1_655	
2003ABE.pdf-5.png	word_1_656	ocrx_word	OF	313	2648	345	2665	word_1_656	
2003ABE.pdf-5.png	word_1_657	ocrx_word	YEARS	364	2648	446	2665	word_1_657	
2003ABE.pdf-5.png	word_1_658	ocrx_word	INDICATED.	468	2648	629	2665	word_1_658	
2003ABE.pdf-5.png	word_1_659	ocrx_word	0.*	285	2680	331	2697	word_1_659	
2003ABE.pdf-5.png	word_1_660	ocrx_word	OR	351	2680	384	2697	word_1_660	
2003ABE.pdf-5.png	word_1_661	ocrx_word	*	404	2680	416	2691	word_1_661	
2003ABE.pdf-5.png	word_1_662	ocrx_word	INDICATES	438	2680	586	2697	word_1_662	
2003ABE.pdf-5.png	word_1_663	ocrx_word	THE	606	2680	655	2697	word_1_663	
2003ABE.pdf-5.png	word_1_664	ocrx_word	VALUE	673	2680	757	2697	word_1_664	
2003ABE.pdf-5.png	word_1_665	ocrx_word	OR	776	2680	810	2697	word_1_665	
2003ABE.pdf-5.png	word_1_666	ocrx_word	MEAN—DAYS—WITH	826	2680	1064	2697	word_1_666	
2003ABE.pdf-5.png	word_1_667	ocrx_word	S	331	2711	344	2728	word_1_667	
2003ABE.pdf-5.png	word_1_668	ocrx_word	BETWEEN	364	2711	482	2728	word_1_668	
2003ABE.pdf-5.png	word_1_669	ocrx_word	0.00	502	2711	565	2728	word_1_669	
2003ABE.pdf-5.png	word_1_670	ocrx_word	AND	583	2711	634	2728	word_1_670	
2003ABE.pdf-5.png	word_1_671	ocrx_word	0.05.	655	2711	731	2728	word_1_671	
2003ABE.pdf-5.png	word_1_672	ocrx_word	CLOUDINESS	284	2743	450	2760	word_1_672	
2003ABE.pdf-5.png	word_1_673	ocrx_word	FOR	471	2743	520	2760	word_1_673	
2003ABE.pdf-5.png	word_1_674	ocrx_word	ASOS	536	2743	603	2760	word_1_674	
2003ABE.pdf-5.png	word_1_675	ocrx_word	STATIONS	624	2743	756	2760	word_1_675	
2003ABE.pdf-5.png	word_1_676	ocrx_word	DIFFERS	776	2743	893	2760	word_1_676	
2003ABE.pdf-5.png	word_1_677	ocrx_word	FROM	913	2743	979	2760	word_1_677	
2003ABE.pdf-5.png	word_1_678	ocrx_word	THE	997	2743	1046	2760	word_1_678	
2003ABE.pdf-5.png	word_1_679	ocrx_word	NON—ASOS	1064	2743	1199	2760	word_1_679	
2003ABE.pdf-5.png	word_1_680	ocrx_word	OBSERVATION	313	2775	499	2792	word_1_680	
2003ABE.pdf-5.png	word_1_681	ocrx_word	TAKEN	517	2775	601	2792	word_1_681	
2003ABE.pdf-5.png	word_1_682	ocrx_word	BY	619	2775	652	2792	word_1_682	
2003ABE.pdf-5.png	word_1_683	ocrx_word	A	668	2775	687	2792	word_1_683	
2003ABE.pdf-5.png	word_1_684	ocrx_word	HUMAN	703	2775	788	2792	word_1_684	
2003ABE.pdf-5.png	word_1_685	ocrx_word	OBSERVER.	806	2775	952	2792	word_1_685	
